BarcodeID,SpeciesID,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,CExtra,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,FExtra,CountC,CountF,CountTotal,Notes
D00128,CHIP,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,3,0,0,0,0,0,0,0,0,0,0,0,5,11,35,46,
D00128,COLL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
D00128,DIPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
D00128,GAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
D00128,HEMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
D00128,MITE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,
D00128,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,
D00128,OLIG,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,3,2,1,0,0,0,0,0,0,0,0,0,0,163,5,193,198,
D00128,PLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
D00128,SIMA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,
D00128,SIML,0,0,2,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,12,3,0,0,0,0,0,0,0,0,0,0,0,56,14,86,100,
D00128,TARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
D00129,CHIA,0,1,2,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,8,4,0,0,0,0,0,0,0,0,0,0,5,17,35,52,
D00129,CHIL,0,0,2,10,4,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,9,14,7,1,0,0,0,0,0,0,0,0,0,0,527,182,558,740,
D00129,CHIP,0,0,1,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,8,0,0,0,0,0,0,0,0,0,0,0,11,15,41,56,
D00129,COLL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,
D00129,DIPT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
D00129,GAM,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,
D00129,HEMA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
D00129,MITE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,12,
D00129,NEMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3,3,
D00129,NZMS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,13,
D00129,OLIG,1,5,8,10,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,95,2,7,11,7,3,0,0,0,0,0,0,0,0,0,0,0,1790,126,1820,1946,Originally ID'd as Annelida.
D00129,PLAN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
D00129,SIML,0,0,2,2,2,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,12,5,3,0,0,0,0,0,0,0,0,0,0,44,20,74,94,
D00129,TARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,
D00129,THYS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,
D00130,CERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
D00130,CHIA,0,0,10,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,6,0,0,0,0,0,0,0,0,0,0,0,49,22,78,100,
D00130,CHIL,0,0,1,12,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,9,16,4,2,0,0,0,0,0,0,0,0,0,0,813,229,844,1073,
D00130,CHIP,0,0,2,16,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,16,1,0,0,0,0,0,0,0,0,0,0,0,47,38,77,115,
D00130,COLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
D00130,COLL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,
D00130,GAM,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,5,16,21,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM)."
D00130,HEMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
D00130,MITE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
D00130,NZMS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,148,149,
D00130,OLIG,0,3,14,10,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,0,8,16,5,1,0,0,0,0,0,0,0,0,0,0,0,1908,66,1938,2004,
D00130,PLAN,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,
D00130,SIML,0,0,3,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,17,1,0,0,0,0,0,0,0,0,0,0,0,46,12,76,88,
D00130,SIMP,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
D00131,CHIA,0,0,3,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,12,2,0,0,0,0,0,0,0,0,0,0,0,48,24,83,107,
D00131,CHIL,0,2,7,20,18,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,2,22,10,8,2,0,0,0,0,0,0,0,0,0,0,740,183,784,967,
D00131,CHIP,0,0,4,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,3,0,0,0,0,0,0,0,0,0,0,0,37,18,71,89,
D00131,COLE,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM)."
D00131,COLL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
D00131,DIPT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
D00131,GAM,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,17,
D00131,HEMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Originally ID'd as Aphididae.
D00131,MITE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
D00131,NEMA,0,0,0,0,0,0,2,0,0,2,1,1,2,1,2,0,1,1,0,1,2,0,0,1,1,1,1,2,1,2,1,1,0,1,0,1,0,0,0,16,13,29,
D00131,NZMS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,29,
D00131,OLIG,2,3,16,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2457,28,2492,2520,
D00131,PLAN,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,
D00131,SIML,0,0,0,0,7,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,14,1,0,0,0,0,0,0,0,0,0,0,0,21,12,58,70,
D00131,SPID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
D00131,TARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
D00131,TRIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
D00132,CHIA,0,0,10,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,12,15,3,0,0,0,0,0,0,0,0,0,0,0,33,52,63,115,
D00132,CHIL,0,0,0,15,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,1,11,12,6,0,0,0,0,0,0,0,0,0,0,0,660,407,690,1097,
D00132,CHIP,0,0,9,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,16,6,0,0,0,0,0,0,0,0,0,0,0,46,59,76,135,
D00132,COLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
D00132,COLL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
D00132,GAM,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6,11,17,
D00132,HEMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
D00132,MITE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,
D00132,NZMS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,126,
D00132,OLIG,0,8,14,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,11,18,1,0,0,0,0,0,0,0,0,0,0,0,0,2248,203,2278,2481,
D00132,PLAN,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,
D00132,SIML,0,0,2,3,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,9,2,1,0,0,0,0,0,0,0,0,0,0,39,16,69,85,
D00132,SIMP,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,
D00132,TARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
D00133,CHIA,0,0,3,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,8,15,5,2,0,0,0,0,0,0,0,0,0,0,7,68,37,105,
D00133,CHIL,0,0,1,5,8,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,2,3,15,8,1,1,0,0,0,0,0,0,0,0,0,579,513,609,1122,
D00133,COLE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
D00133,COLL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9,
D00133,EMPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
D00133,GAM,0,0,2,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,15,
D00133,NEMA,0,0,0,0,0,0,1,0,0,2,0,3,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,3,0,13,7,20,
D00133,NZMS,0,0,6,3,11,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,62,52,114,
D00133,OLIG,0,5,15,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,7,13,10,0,0,0,0,0,0,0,0,0,0,0,0,2979,181,3009,3190,
D00133,SIMA,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,
D00133,SIML,0,1,2,4,3,8,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,10,0,3,12,8,6,0,0,1,0,0,0,0,0,0,0,0,30,40,60,100,
D00133,SIMP,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,
D00133,TARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,
D00133,THYS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,
D00134,CHIA,0,0,6,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,86,31,116,147,
D00134,CHIL,0,0,1,22,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,2,7,15,5,1,0,0,0,0,0,0,0,0,0,0,920,227,950,1177,
D00134,CHIP,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,2,0,0,0,0,0,0,0,0,0,0,0,53,20,83,103,
D00134,COLE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,
D00134,COLL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,
D00134,GAM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,12,
D00134,MITE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,
D00134,NZMS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,156,158,
D00134,OLIG,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,7,14,21,
D00134,SIML,0,1,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,8,1,0,0,0,0,0,0,0,0,0,0,0,76,17,106,123,
D00134,SPID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM)."
D00135,CHIA,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,0,0,0,0,0,0,0,0,0,0,0,0,73,21,107,128,
D00135,CHIL,0,1,9,20,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,2,20,10,8,5,0,0,0,0,0,0,0,0,0,0,786,235,831,1066,
D00135,CHIP,0,0,2,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,1,0,0,0,0,0,0,0,0,0,0,0,37,15,69,84,
D00135,COLL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,
D00135,DIPT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,Originally ID'd as Muscomorpha.
D00135,GAM,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,
D00135,HOPP,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Originally ID'd as Cicadellidae.
D00135,HYMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Originally ID'd as Pteromalidae.
D00135,MITE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,
D00135,NEMA,0,0,2,0,1,1,0,0,0,2,2,0,0,1,0,2,0,1,2,0,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,16,4,20,
D00135,NZMS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,26,
D00135,OLIG,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,19,
D00135,SIMA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,
D00135,SIML,0,0,0,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,8,1,1,0,0,0,0,0,0,0,0,0,0,64,9,112,121,
D00135,SIMP,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM)."
D00135,SPID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM)."
D00135,THYS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM)."
D00135,TRIL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,
D00136,CERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
D00136,CHIA,0,1,10,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,1,0,0,0,0,0,0,0,0,0,0,0,117,26,147,173,
D00136,CHIL,0,0,4,12,10,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,5,17,6,2,0,0,0,0,0,0,0,0,0,0,808,274,838,1112,
D00136,CHIP,0,0,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,1,0,0,0,0,0,0,0,0,0,0,0,57,22,87,109,
D00136,COLE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,
D00136,COLL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,
D00136,GAM,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15,
D00136,HEMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Originally ID'd as Aphididae.
D00136,HYMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
D00136,MITE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,
D00136,NZMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,157,
D00136,OLIG,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,16,18,
D00136,SIML,0,1,5,9,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,13,2,0,0,0,0,0,0,0,0,0,0,0,54,24,84,108,
D00136,SIMP,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,
D00136,TARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
D00136,THYS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
D00137,CHIA,0,1,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,0,0,0,0,0,0,0,0,0,0,0,0,80,18,110,128,
D00137,CHIL,0,0,1,12,12,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,185,0,1,7,16,3,3,0,0,0,0,0,0,0,0,0,0,618,215,648,863,
D00137,CHIP,0,0,2,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,1,0,0,0,0,0,0,0,0,0,0,0,44,18,74,92,
D00137,COLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM)."
D00137,COLL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
D00137,DIPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
D00137,FUNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"Originally ID'd as Cecidomyiidae. Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM)."
D00137,GAM,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,11,18,
D00137,HEMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
D00137,HYMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
